ledger_card,source_system,oracle_natural_account
A1760,DANAOS,251102
A1761,DANAOS,251102
A1762,DANAOS,251102
A1763,DANAOS,251102
A1764,DANAOS,251102
A1765,DANAOS,251102
A1766,DANAOS,251102
A1767,DANAOS,251102
A1768,DANAOS,251102
A1769,DANAOS,251102
A177,DANAOS,251102
A1770,DANAOS,251102
A1771,PENWOOD,251102
A1771,DANAOS,251102
A1772,DANAOS,251102
A1773,DANAOS,251102
A178,DANAOS,251102
A179,DANAOS,251102
A18,QCT,251102
A18,PENWOOD,251102
A18,DANAOS,251102
A180,DANAOS,251102
A181,DANAOS,251102
A181,QCT,251102
A181,PENWOOD,251102
A182,DANAOS,251102
A183,QCT,251102
A183,DANAOS,251102
A183,PENWOOD,251102
A184,DANAOS,251102
A186,DANAOS,251102
A187,DANAOS,251102
A187,QCT,251102
A187,PENWOOD,251102
A188,DANAOS,251102
A189,DANAOS,251102
A19,DANAOS,251102
A190,DANAOS,251102
A190,PENWOOD,251102
A190,QCT,251102
A191,PENWOOD,251102
A191,DANAOS,251102
A191,QCT,251102
A192,DANAOS,251102
A193,DANAOS,251102
A194,DANAOS,251102
A195,DANAOS,251102
A196,DANAOS,251102
A197,QCT,251102
A197,PENWOOD,251102
A197,DANAOS,251102
A198,QCT,251102
A198,CUBIC,251102
A198,DANAOS,251102
A198,PENWOOD,251102
A199,QCT,251102
A199,PENWOOD,251102
A199,DANAOS,251102
A2,DANAOS,251102
A20,DANAOS,251102
A200,DANAOS,251102
A201,DANAOS,251102
A202,DANAOS,251102
A202,QCT,251102
A202,PENWOOD,251102
A203,DANAOS,251102
A204,DANAOS,251102
A205,PENWOOD,251102
A205,DANAOS,251102
A205,QCT,251102
A206,DANAOS,251102
A207,DANAOS,251102
A208,DANAOS,251102
A208,QCT,251102
A208,CUBIC,251102
A208,PENWOOD,251102
A209,DANAOS,251102
A21,DANAOS,251102
A210,DANAOS,251102
A211,DANAOS,251102
A212,PENWOOD,251102
A212,DANAOS,251102
A213,DANAOS,251102
A214,QCT,251102
A214,PENWOOD,251102
A214,DANAOS,251102
A215,DANAOS,251102
A216,DANAOS,251102
A217,QCT,251102
A217,DANAOS,251102
A217,PENWOOD,251102
A218,QCT,251102
A218,PENWOOD,251102
A218,DANAOS,251102
A219,DANAOS,251102
A22,PENWOOD,251102
A22,CUBIC,251102
A22,QCT,251102
A22,DANAOS,251102
A220,DANAOS,251102
A221,DANAOS,251102
A222,DANAOS,251102
A222,PENWOOD,251102
A222,QCT,251102
A223,DANAOS,251102
A224,DANAOS,251102
A225,DANAOS,251102
A225,PENWOOD,251102
A225,QCT,251102
A226,DANAOS,251102
A227,DANAOS,251102
A228,DANAOS,251102
A229,DANAOS,251102
A23,QCT,251102
A23,PENWOOD,251102
A23,DANAOS,251102
A230,DANAOS,251102
A231,DANAOS,251102
A232,PENWOOD,251102
A232,QCT,251102
A232,DANAOS,251102
A233,DANAOS,251102
A233,PENWOOD,251102
A233,QCT,251102
A234,DANAOS,251102
A235,DANAOS,251102
A236,DANAOS,251102
A237,DANAOS,251102
A238,DANAOS,251102
A24,DANAOS,251102
A24,QCT,251102
A24,PENWOOD,251102
A240,DANAOS,251102
A241,DANAOS,251102
A242,DANAOS,251102
A243,DANAOS,251102
A244,DANAOS,251102
A245,DANAOS,251102
A246,DANAOS,251102
A247,DANAOS,251102
A247,QCT,251102
A247,PENWOOD,251102
A248,DANAOS,251102
A249,DANAOS,251102
A25,DANAOS,251102
A250,DANAOS,251102
A251,DANAOS,251102
A253,DANAOS,251102
A253,PENWOOD,251102
A254,DANAOS,251102
A255,PENWOOD,251102
A255,QCT,251102
A255,DANAOS,251102
A256,DANAOS,251102
A257,DANAOS,251102
A258,DANAOS,251102
A258,PENWOOD,251102
A259,PENWOOD,251102
A259,DANAOS,251102
A259,QCT,251102
A26,DANAOS,251102
A260,PENWOOD,251102
A260,DANAOS,251102
A261,DANAOS,251102
A261,PENWOOD,251102
A261,QCT,251102
A262,DANAOS,251102
A263,DANAOS,251102
A265,DANAOS,251102
A266,DANAOS,251102
A267,PENWOOD,251102
A267,DANAOS,251102
A268,DANAOS,251102
A269,DANAOS,251102
A27,DANAOS,251102
A27,QCT,251102
A27,PENWOOD,251102
A270,DANAOS,251102
A271,DANAOS,251102
A272,EPSCHARTER,251102
A272,DANAOS,251102
A272,PENWOOD,251102
A272,QCT,251102
A273,DANAOS,251102
A274,DANAOS,251102
A275,QCT,251102
A275,DANAOS,251102
A275,PENWOOD,251102
A276,DANAOS,251102
A277,DANAOS,251102
A278,QCT,251102
A278,PENWOOD,251102
A278,DANAOS,251102
A279,DANAOS,251102
A28,DANAOS,251102
A280,DANAOS,251102
A282,DANAOS,251102
A283,DANAOS,251102
A284,DANAOS,251102
A285,DANAOS,251102
A286,DANAOS,251102
A287,DANAOS,251102
A287,PENWOOD,251102
A287,QCT,251102
A288,PENWOOD,251102
A288,DANAOS,251102
A288,QCT,251102
A289,PENWOOD,251102
A289,DANAOS,251102
A289,QCT,251102
A29,QCT,251102
A29,PENWOOD,251102
A29,DANAOS,251102
A290,CUBIC,251102
A290,DANAOS,251102
A290,QCT,251102
A290,PENWOOD,251102
A291,DANAOS,251102
A292,DANAOS,251102
A292,QCT,251102
A293,PENWOOD,251102
A293,QCT,251102
A293,DANAOS,251102
A294,PENWOOD,251102
A294,DANAOS,251102
A294,QCT,251102
A294,CUBIC,251102
A295,PENWOOD,251102
A295,DANAOS,251102
A295,QCT,251102
A1556,DANAOS,251102
A1557,PENWOOD,251102
A1557,DANAOS,251102
A1557,QCT,251102
A1558,PENWOOD,251102
A1558,DANAOS,251102
A1559,DANAOS,251102
A156,DANAOS,251102
A1560,QCT,251102
A1560,DANAOS,251102
A1560,PENWOOD,251102
A1561,PENWOOD,251102
A1561,DANAOS,251102
A1561,QCT,251102
A1562,DANAOS,251102
A1562,QCT,251102
A1562,PENWOOD,251102
A1563,DANAOS,251102
A1563,PENWOOD,251102
A1564,DANAOS,251102
A1565,PENWOOD,251102
A1565,QCT,251102
A1565,DANAOS,251102
A1566,DANAOS,251102
A1567,DANAOS,251102
A1567,PENWOOD,251102
A1568,PENWOOD,251102
A1568,DANAOS,251102
A1568,QCT,251102
A1569,DANAOS,251102
A1569,QCT,251102
A1569,PENWOOD,251102
A157,QCT,251102
A157,DANAOS,251102
A157,PENWOOD,251102
A1570,DANAOS,251102
A1570,QCT,251102
A1570,PENWOOD,251102
A1571,QCT,251102
A1571,PENWOOD,251102
A1571,DANAOS,251102
A1572,QCT,251102
A1572,DANAOS,251102
A1572,PENWOOD,251102
A1573,DANAOS,251102
A1573,PENWOOD,251102
A1575,QCT,251102
A1575,PENWOOD,251102
A1575,DANAOS,251102
A1576,PENWOOD,251102
A1576,DANAOS,251102
A1577,QCT,251102
A1577,DANAOS,251102
A1577,PENWOOD,251102
A1578,DANAOS,251102
A1578,PENWOOD,251102
A1579,DANAOS,251102
A158,DANAOS,251102
A1580,DANAOS,251102
A1580,PENWOOD,251102
A1582,DANAOS,251102
A1582,PENWOOD,251102
A1583,PENWOOD,251102
A1583,DANAOS,251102
A1583,QCT,251102
A1584,QCT,251102
A1584,PENWOOD,251102
A1584,DANAOS,251102
A1585,DANAOS,251102
A1586,DANAOS,251102
A1587,DANAOS,251102
A1588,DANAOS,251102
A1588,PENWOOD,251102
A1588,QCT,251102
A1589,DANAOS,251102
A1589,QCT,251102
A1589,PENWOOD,251102
A159,DANAOS,251102
A1590,PENWOOD,251102
A1590,DANAOS,251102
A1591,PENWOOD,251102
A1591,QCT,251102
A1591,DANAOS,251102
A1592,DANAOS,251102
A1593,DANAOS,251102
A1594,DANAOS,251102
A1595,PENWOOD,251102
A1595,DANAOS,251102
A1595,QCT,251102
A1596,QCT,251102
A1596,PENWOOD,251102
A1596,DANAOS,251102
A1597,PENWOOD,251102
A650,DANAOS,251102
A651,DANAOS,251102
A652,DANAOS,251102
A653,DANAOS,251102
A654,DANAOS,251102
A655,QCT,251102
A655,PENWOOD,251102
A655,DANAOS,251102
A656,DANAOS,251102
A657,DANAOS,251102
A658,DANAOS,251102
A659,DANAOS,251102
A66,DANAOS,251102
A660,DANAOS,251102
A661,QCT,251102
A661,PENWOOD,251102
A661,DANAOS,251102
A662,DANAOS,251102
A663,PENWOOD,251102
A663,QCT,251102
A663,DANAOS,251102
A664,DANAOS,251102
A664,QCT,251102
A664,PENWOOD,251102
A665,DANAOS,251102
A665,PENWOOD,251102
A666,DANAOS,251102
A667,DANAOS,251102
A668,PENWOOD,251102
A668,QCT,251102
A668,DANAOS,251102
A669,DANAOS,251102
A67,DANAOS,251102
A67,PENWOOD,251102
A67,QCT,251102
A670,DANAOS,251102
A671,DANAOS,251102
A672,DANAOS,251102
A673,DANAOS,251102
A674,QCT,251102
A674,PENWOOD,251102
A674,DANAOS,251102
A675,DANAOS,251102
A676,DANAOS,251102
A677,DANAOS,251102
A678,DANAOS,251102
A679,DANAOS,251102
A68,DANAOS,251102
A680,DANAOS,251102
A681,DANAOS,251102
A681,QCT,251102
A681,PENWOOD,251102
A682,DANAOS,251102
A682,PENWOOD,251102
A682,QCT,251102
A683,DANAOS,251102
A684,DANAOS,251102
A685,DANAOS,251102
A686,DANAOS,251102
A687,DANAOS,251102
A687,PENWOOD,251102
A687,QCT,251102
A688,QCT,251102
A688,PENWOOD,251102
A688,DANAOS,251102
A689,DANAOS,251102
A69,DANAOS,251102
A690,DANAOS,251102
A691,DANAOS,251102
A691,PENWOOD,251102
A691,QCT,251102
A692,DANAOS,251102
A692,PENWOOD,251102
A692,QCT,251102
A693,DANAOS,251102
A694,DANAOS,251102
A695,DANAOS,251102
A696,DANAOS,251102
A697,DANAOS,251102
A698,DANAOS,251102
A699,DANAOS,251102
A7,DANAOS,251102
A70,DANAOS,251102
A70,QCT,251102
A700,DANAOS,251102
A700,PENWOOD,251102
A700,QCT,251102
A701,PENWOOD,251102
A701,QCT,251102
A701,DANAOS,251102
A703,DANAOS,251102
A704,DANAOS,251102
A705,DANAOS,251102
A706,PENWOOD,251102
A706,DANAOS,251102
A706,QCT,251102
A707,DANAOS,251102
A708,DANAOS,251102
A709,DANAOS,251102
A710,DANAOS,251102
A711,DANAOS,251102
A711,PENWOOD,251102
A711,QCT,251102
A712,DANAOS,251102
A713,DANAOS,251102
A714,DANAOS,251102
A714,QCT,251102
A714,PENWOOD,251102
A715,DANAOS,251102
A718,DANAOS,251102
A719,DANAOS,251102
A720,DANAOS,251102
A721,DANAOS,251102
A721,QCT,251102
A721,PENWOOD,251102
A722,QCT,251102
A722,DANAOS,251102
A722,PENWOOD,251102
A723,DANAOS,251102
A724,DANAOS,251102
A726,DANAOS,251102
A727,DANAOS,251102
A728,DANAOS,251102
A729,DANAOS,251102
A73,QCT,251102
A73,PENWOOD,251102
A73,DANAOS,251102
A73,CUBIC,251102
A730,PENWOOD,251102
A730,DANAOS,251102
A731,DANAOS,251102
A732,QCT,251102
A732,PENWOOD,251102
A732,DANAOS,251102
A733,DANAOS,251102
A734,DANAOS,251102
A735,DANAOS,251102
A737,DANAOS,251102
A738,DANAOS,251102
A739,PENWOOD,251102
A739,QCT,251102
A739,DANAOS,251102
A74,DANAOS,251102
A740,DANAOS,251102
A741,DANAOS,251102
A742,DANAOS,251102
A743,DANAOS,251102
A744,DANAOS,251102
A745,PENWOOD,251102
A745,DANAOS,251102
A746,DANAOS,251102
A748,DANAOS,251102
A749,QCT,251102
A749,PENWOOD,251102
A749,DANAOS,251102
A75,PENWOOD,251102
A75,QCT,251102
A75,DANAOS,251102
A750,DANAOS,251102
A751,DANAOS,251102
A752,QCT,251102
A752,DANAOS,251102
A752,PENWOOD,251102
A753,DANAOS,251102
A754,DANAOS,251102
A755,DANAOS,251102
A756,DANAOS,251102
A757,DANAOS,251102
A758,DANAOS,251102
A759,DANAOS,251102
A76,QCT,251102
A76,DANAOS,251102
A76,PENWOOD,251102
A760,DANAOS,251102
A761,DANAOS,251102
A762,DANAOS,251102
A763,DANAOS,251102
A764,DANAOS,251102
A765,DANAOS,251102
A765,QCT,251102
A766,DANAOS,251102
A767,DANAOS,251102
A768,PENWOOD,251102
A768,QCT,251102
A768,DANAOS,251102
A769,DANAOS,251102
A77,PENWOOD,251102
A77,QCT,251102
A77,DANAOS,251102
A770,DANAOS,251102
A771,DANAOS,251102
A296,DANAOS,251102
A297,DANAOS,251102
A297,PENWOOD,251102
A297,QCT,251102
A298,DANAOS,251102
A299,DANAOS,251102
A3,PENWOOD,251102
A3,QCT,251102
A3,DANAOS,251102
A30,PENWOOD,251102
A30,CUBIC,251102
A30,QCT,251102
A30,DANAOS,251102
A300,DANAOS,251102
A301,DANAOS,251102
A302,PENWOOD,251102
A302,QCT,251102
A302,DANAOS,251102
A303,PENWOOD,251102
A303,QCT,251102
A303,DANAOS,251102
A304,DANAOS,251102
A304,QCT,251102
A304,PENWOOD,251102
A305,DANAOS,251102
A306,DANAOS,251102
A307,DANAOS,251102
A308,DANAOS,251102
A309,PENWOOD,251102
A309,QCT,251102
A309,DANAOS,251102
A31,DANAOS,251102
A310,DANAOS,251102
A310,PENWOOD,251102
A310,QCT,251102
A311,DANAOS,251102
A312,DANAOS,251102
A313,DANAOS,251102
A313,PENWOOD,251102
A313,QCT,251102
A314,DANAOS,251102
A315,DANAOS,251102
A315,PENWOOD,251102
A315,QCT,251102
A316,DANAOS,251102
A317,PENWOOD,251102
A317,DANAOS,251102
A318,DANAOS,251102
A319,DANAOS,251102
A32,DANAOS,251102
A320,DANAOS,251102
A321,DANAOS,251102
A322,PENWOOD,251102
A322,DANAOS,251102
A322,QCT,251102
A323,DANAOS,251102
A324,DANAOS,251102
A325,DANAOS,251102
A326,PENWOOD,251102
A326,DANAOS,251102
A326,QCT,251102
A327,DANAOS,251102
A327,PENWOOD,251102
A327,QCT,251102
A328,DANAOS,251102
A328,QCT,251102
A328,PENWOOD,251102
A329,DANAOS,251102
A33,DANAOS,251102
A330,DANAOS,251102
A331,DANAOS,251102
A332,QCT,251102
A332,DANAOS,251102
A332,PENWOOD,251102
A333,DANAOS,251102
A334,QCT,251102
A334,PENWOOD,251102
A334,DANAOS,251102
A335,QCT,251102
A335,DANAOS,251102
A335,PENWOOD,251102
A336,DANAOS,251102
A337,DANAOS,251102
A338,DANAOS,251102
A34,DANAOS,251102
A340,DANAOS,251102
A341,DANAOS,251102
A342,DANAOS,251102
A343,DANAOS,251102
A343,QCT,251102
A343,PENWOOD,251102
A344,PENWOOD,251102
A344,DANAOS,251102
A344,QCT,251102
A345,PENWOOD,251102
A345,DANAOS,251102
A346,DANAOS,251102
A347,DANAOS,251102
A348,QCT,251102
A348,DANAOS,251102
A348,PENWOOD,251102
A349,DANAOS,251102
A35,CUBIC,251102
A35,QCT,251102
A35,PENWOOD,251102
A35,DANAOS,251102
A350,QCT,251102
A350,PENWOOD,251102
A350,DANAOS,251102
A351,DANAOS,251102
A352,PENWOOD,251102
A352,DANAOS,251102
A352,QCT,251102
A353,DANAOS,251102
A354,DANAOS,251102
A356,PENWOOD,251102
A356,DANAOS,251102
A356,QCT,251102
A357,DANAOS,251102
A358,DANAOS,251102
A359,DANAOS,251102
A36,DANAOS,251102
A360,DANAOS,251102
A361,DANAOS,251102
A362,DANAOS,251102
A363,DANAOS,251102
A364,DANAOS,251102
A365,DANAOS,251102
A366,DANAOS,251102
A367,DANAOS,251102
A369,DANAOS,251102
A37,DANAOS,251102
A37,QCT,251102
A370,QCT,251102
A370,PENWOOD,251102
A370,DANAOS,251102
A371,DANAOS,251102
A372,PENWOOD,251102
A372,DANAOS,251102
A372,QCT,251102
A373,DANAOS,251102
A373,QCT,251102
A373,PENWOOD,251102
A374,PENWOOD,251102
A374,QCT,251102
A374,DANAOS,251102
A375,DANAOS,251102
A376,DANAOS,251102
A377,DANAOS,251102
A378,DANAOS,251102
A379,DANAOS,251102
A38,DANAOS,251102
A380,QCT,251102
A380,DANAOS,251102
A380,PENWOOD,251102
A381,DANAOS,251102
A382,DANAOS,251102
A382,PENWOOD,251102
A382,QCT,251102
A383,PENWOOD,251102
A383,DANAOS,251102
A384,DANAOS,251102
A385,DANAOS,251102
A386,DANAOS,251102
A387,DANAOS,251102
A387,PENWOOD,251102
A388,DANAOS,251102
A389,DANAOS,251102
A389,PENWOOD,251102
A389,QCT,251102
A39,DANAOS,251102
A390,PENWOOD,251102
A390,DANAOS,251102
A391,DANAOS,251102
A392,PENWOOD,251102
A392,QCT,251102
A392,DANAOS,251102
A393,PENWOOD,251102
A393,DANAOS,251102
A393,QCT,251102
A394,DANAOS,251102
A395,DANAOS,251102
A396,PENWOOD,251102
A396,QCT,251102
A396,DANAOS,251102
A397,PENWOOD,251102
A397,QCT,251102
A397,DANAOS,251102
A398,DANAOS,251102
A399,DANAOS,251102
A4,DANAOS,251102
A40,QCT,251102
A40,PENWOOD,251102
A40,DANAOS,251102
A400,DANAOS,251102
A400,PENWOOD,251102
A400,QCT,251102
A401,DANAOS,251102
A402,DANAOS,251102
A403,DANAOS,251102
A404,DANAOS,251102
A405,PENWOOD,251102
A405,DANAOS,251102
A405,QCT,251102
A406,DANAOS,251102
A407,DANAOS,251102
A408,PENWOOD,251102
A408,QCT,251102
A408,DANAOS,251102
A409,DANAOS,251102
A41,PENWOOD,251102
A41,DANAOS,251102
A41,QCT,251102
A410,DANAOS,251102
A411,DANAOS,251102
A412,DANAOS,251102
A413,DANAOS,251102
A414,PENWOOD,251102
A414,DANAOS,251102
A415,DANAOS,251102
A416,DANAOS,251102
A418,PENWOOD,251102
A418,DANAOS,251102
A419,DANAOS,251102
A42,PENWOOD,251102
A42,DANAOS,251102
A420,DANAOS,251102
A421,DANAOS,251102
A422,DANAOS,251102
A423,DANAOS,251102
A424,DANAOS,251102
A425,DANAOS,251102
A426,DANAOS,251102
A427,QCT,251102
A427,DANAOS,251102
A427,PENWOOD,251102
A428,PENWOOD,251102
A428,QCT,251102
A428,DANAOS,251102
A429,DANAOS,251102
A429,PENWOOD,251102
A429,QCT,251102
A43,DANAOS,251102
A430,DANAOS,251102
A430,PENWOOD,251102
A431,DANAOS,251102
A432,DANAOS,251102
A433,DANAOS,251102
A433,PENWOOD,251102
A434,DANAOS,251102
A435,DANAOS,251102
A436,PENWOOD,251102
A436,DANAOS,251102
A436,QCT,251102
A437,DANAOS,251102
A438,DANAOS,251102
A439,DANAOS,251102
A44,DANAOS,251102
A44,PENWOOD,251102
A44,QCT,251102
A440,DANAOS,251102
A441,DANAOS,251102
A441,PENWOOD,251102
A442,DANAOS,251102
A443,PENWOOD,251102
A443,DANAOS,251102
A443,QCT,251102
A444,DANAOS,251102
A445,DANAOS,251102
A446,DANAOS,251102
A447,DANAOS,251102
A448,DANAOS,251102
A449,DANAOS,251102
A45,PENWOOD,251102
A45,QCT,251102
A45,DANAOS,251102
A450,DANAOS,251102
A450,PENWOOD,251102
A450,CUBIC,251102
A451,DANAOS,251102
A452,DANAOS,251102
A453,DANAOS,251102
A454,DANAOS,251102
A455,DANAOS,251102
A456,DANAOS,251102
A456,PENWOOD,251102
A456,QCT,251102
A458,QCT,251102
A458,PENWOOD,251102
A458,DANAOS,251102
A459,DANAOS,251102
A46,PENWOOD,251102
A46,DANAOS,251102
A460,QCT,251102
A460,DANAOS,251102
A460,PENWOOD,251102
A461,DANAOS,251102
A462,PENWOOD,251102
A462,DANAOS,251102
A463,DANAOS,251102
A464,DANAOS,251102
A465,DANAOS,251102
A466,DANAOS,251102
A467,QCT,251102
A467,PENWOOD,251102
A467,DANAOS,251102
A468,DANAOS,251102
A469,DANAOS,251102
A469,QCT,251102
A469,PENWOOD,251102
A47,DANAOS,251102
A470,DANAOS,251102
A471,DANAOS,251102
A472,DANAOS,251102
A473,DANAOS,251102
A474,DANAOS,251102
A475,DANAOS,251102
A476,DANAOS,251102
A477,DANAOS,251102
A478,PENWOOD,251102
A478,QCT,251102
A478,DANAOS,251102
A479,PENWOOD,251102
A479,DANAOS,251102
A48,DANAOS,251102
A480,DANAOS,251102
A482,DANAOS,251102
A483,PENWOOD,251102
A483,DANAOS,251102
A484,DANAOS,251102
A485,DANAOS,251102
A486,DANAOS,251102
A487,DANAOS,251102
A489,DANAOS,251102
A49,QCT,251102
A49,PENWOOD,251102
A49,DANAOS,251102
A490,DANAOS,251102
A490,QCT,251102
A490,PENWOOD,251102
A491,DANAOS,251102
A491,PENWOOD,251102
A492,PENWOOD,251102
A492,QCT,251102
A492,DANAOS,251102
A493,DANAOS,251102
A494,DANAOS,251102
A495,DANAOS,251102
A496,PENWOOD,251102
A496,DANAOS,251102
A497,DANAOS,251102
A498,DANAOS,251102
A498,PENWOOD,251102
A498,QCT,251102
A499,DANAOS,251102
A5,DANAOS,251102
A50,DANAOS,251102
A500,DANAOS,251102
A501,DANAOS,251102
A502,DANAOS,251102
A503,DANAOS,251102
A504,DANAOS,251102
A504,QCT,251102
A504,PENWOOD,251102
A505,PENWOOD,251102
A505,QCT,251102
A505,DANAOS,251102
A506,QCT,251102
A506,DANAOS,251102
A506,PENWOOD,251102
A507,DANAOS,251102
A508,DANAOS,251102
A509,DANAOS,251102
A51,PENWOOD,251102
A51,DANAOS,251102
A51,QCT,251102
A510,DANAOS,251102
A511,DANAOS,251102
A511,PENWOOD,251102
A511,QCT,251102
A512,DANAOS,251102
A513,DANAOS,251102
A514,DANAOS,251102
A515,DANAOS,251102
A516,PENWOOD,251102
A516,DANAOS,251102
A516,QCT,251102
A517,DANAOS,251102
A518,DANAOS,251102
A519,DANAOS,251102
A52,DANAOS,251102
A52,PENWOOD,251102
A52,QCT,251102
A520,DANAOS,251102
A520,QCT,251102
A520,PENWOOD,251102
A521,DANAOS,251102
A522,DANAOS,251102
A523,DANAOS,251102
A524,DANAOS,251102
A525,DANAOS,251102
A527,PENWOOD,251102
A527,DANAOS,251102
A527,QCT,251102
A528,DANAOS,251102
A53,DANAOS,251102
A530,DANAOS,251102
A531,DANAOS,251102
A531,QCT,251102
A531,PENWOOD,251102
A532,DANAOS,251102
A532,PENWOOD,251102
A533,DANAOS,251102
A534,DANAOS,251102
A535,DANAOS,251102
A536,DANAOS,251102
A537,DANAOS,251102
A538,DANAOS,251102
A539,DANAOS,251102
A54,QCT,251102
A54,PENWOOD,251102
A54,DANAOS,251102
A54,CUBIC,251102
A540,DANAOS,251102
A541,DANAOS,251102
A541,PENWOOD,251102
A542,QCT,251102
A542,PENWOOD,251102
A542,DANAOS,251102
A543,DANAOS,251102
A544,DANAOS,251102
A545,DANAOS,251102
A546,QCT,251102
A546,DANAOS,251102
A546,PENWOOD,251102
A547,DANAOS,251102
A548,DANAOS,251102
A549,DANAOS,251102
A55,DANAOS,251102
A551,DANAOS,251102
A552,DANAOS,251102
A553,DANAOS,251102
A553,QCT,251102
A553,PENWOOD,251102
A554,DANAOS,251102
A555,DANAOS,251102
A556,DANAOS,251102
A557,DANAOS,251102
A558,DANAOS,251102
A559,DANAOS,251102
A56,DANAOS,251102
A560,DANAOS,251102
A561,DANAOS,251102
A562,DANAOS,251102
A563,DANAOS,251102
A564,DANAOS,251102
A565,DANAOS,251102
A566,DANAOS,251102
A567,DANAOS,251102
A568,DANAOS,251102
A569,DANAOS,251102
A57,DANAOS,251102
A570,DANAOS,251102
A570,PENWOOD,251102
A570,QCT,251102
A571,DANAOS,251102
A572,DANAOS,251102
A573,DANAOS,251102
A573,QCT,251102
A573,PENWOOD,251102
A574,DANAOS,251102
A575,DANAOS,251102
A576,DANAOS,251102
A577,PENWOOD,251102
A577,DANAOS,251102
A577,QCT,251102
A578,DANAOS,251102
A579,DANAOS,251102
A58,DANAOS,251102
A580,DANAOS,251102
A581,DANAOS,251102
A582,DANAOS,251102
A583,DANAOS,251102
A585,DANAOS,251102
A586,DANAOS,251102
A587,DANAOS,251102
A588,PENWOOD,251102
A588,DANAOS,251102
A589,DANAOS,251102
A59,PENWOOD,251102
A59,DANAOS,251102
A59,QCT,251102
A590,PENWOOD,251102
A590,DANAOS,251102
A590,QCT,251102
A591,DANAOS,251102
A592,DANAOS,251102
A592,PENWOOD,251102
A593,DANAOS,251102
A594,DANAOS,251102
A595,DANAOS,251102
A596,DANAOS,251102
A597,DANAOS,251102
A598,DANAOS,251102
A599,DANAOS,251102
A6,DANAOS,251102
A60,DANAOS,251102
A600,PENWOOD,251102
A600,DANAOS,251102
A600,QCT,251102
A601,QCT,251102
A601,PENWOOD,251102
A601,DANAOS,251102
A602,DANAOS,251102
A603,DANAOS,251102
A604,DANAOS,251102
A605,PENWOOD,251102
A605,QCT,251102
A605,DANAOS,251102
A607,DANAOS,251102
A608,DANAOS,251102
A609,QCT,251102
A609,DANAOS,251102
A609,PENWOOD,251102
A61,DANAOS,251102
A610,DANAOS,251102
A611,DANAOS,251102
A612,DANAOS,251102
A613,DANAOS,251102
A614,DANAOS,251102
A615,DANAOS,251102
A616,DANAOS,251102
A617,DANAOS,251102
A618,DANAOS,251102
A619,DANAOS,251102
A62,DANAOS,251102
A620,DANAOS,251102
A621,DANAOS,251102
A623,DANAOS,251102
A623,PENWOOD,251102
A623,QCT,251102
A624,DANAOS,251102
A625,DANAOS,251102
A626,DANAOS,251102
A626,PENWOOD,251102
A627,DANAOS,251102
A628,DANAOS,251102
A629,DANAOS,251102
A63,PENWOOD,251102
A63,QCT,251102
A63,DANAOS,251102
A630,DANAOS,251102
A631,DANAOS,251102
A632,PENWOOD,251102
A632,QCT,251102
A632,DANAOS,251102
A633,PENWOOD,251102
A633,QCT,251102
A633,DANAOS,251102
A634,PENWOOD,251102
A634,DANAOS,251102
A634,QCT,251102
A635,DANAOS,251102
A636,DANAOS,251102
A636,QCT,251102
A636,PENWOOD,251102
A637,DANAOS,251102
A638,DANAOS,251102
A639,QCT,251102
A639,DANAOS,251102
A639,PENWOOD,251102
A64,DANAOS,251102
A640,QCT,251102
A640,PENWOOD,251102
A640,CUBIC,251102
A640,DANAOS,251102
A641,DANAOS,251102
A642,DANAOS,251102
A643,DANAOS,251102
A645,QCT,251102
A645,DANAOS,251102
A645,PENWOOD,251102
A646,PENWOOD,251102
A646,DANAOS,251102
A647,DANAOS,251102
A648,DANAOS,251102
A649,DANAOS,251102
A65,DANAOS,251102
A838,QCT,251102
A838,DANAOS,251102
A838,PENWOOD,251102
A839,DANAOS,251102
A84,DANAOS,251102
A84,PENWOOD,251102
A84,QCT,251102
A840,DANAOS,251102
A841,DANAOS,251102
A842,DANAOS,251102
A843,PENWOOD,251102
A843,DANAOS,251102
A844,DANAOS,251102
A845,DANAOS,251102
A847,CUBIC,251102
A847,PENWOOD,251102
A847,DANAOS,251102
A847,QCT,251102
A848,DANAOS,251102
A849,DANAOS,251102
A85,DANAOS,251102
A850,DANAOS,251102
A851,DANAOS,251102
A852,DANAOS,251102
A853,DANAOS,251102
A854,DANAOS,251102
A855,DANAOS,251102
A856,DANAOS,251102
A857,PENWOOD,251102
A857,QCT,251102
A857,DANAOS,251102
A858,DANAOS,251102
A859,DANAOS,251102
A86,DANAOS,251102
A860,PENWOOD,251102
A860,DANAOS,251102
A860,QCT,251102
A861,DANAOS,251102
A862,DANAOS,251102
A863,DANAOS,251102
A864,DANAOS,251102
A865,DANAOS,251102
A866,DANAOS,251102
A867,DANAOS,251102
A867,PENWOOD,251102
A868,DANAOS,251102
A869,DANAOS,251102
A87,DANAOS,251102
A870,QCT,251102
A870,PENWOOD,251102
A870,DANAOS,251102
A871,PENWOOD,251102
A871,DANAOS,251102
A872,DANAOS,251102
A873,DANAOS,251102
A873,PENWOOD,251102
A874,DANAOS,251102
A875,DANAOS,251102
A876,DANAOS,251102
A877,DANAOS,251102
A878,DANAOS,251102
A879,DANAOS,251102
A88,DANAOS,251102
A880,DANAOS,251102
A881,PENWOOD,251102
A881,QCT,251102
